brand,model,year,price,color,mileage,body_type,damage,owners,usage,service_hist
Volkswagen,Tiguan S,2018,20987,White,9714,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Beetle R-Line,2014,18000,White,34420,Convertible,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Jetta,2012,7425,Black,89355,Wagon,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,GTI,2013,13542,Gray,23702,Hatchback,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Volkswagen,Passat S,2016,13697,White,22150,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Golf,2016,20250,Blue,98921,Hatchback,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Tiguan Wolfsburg Edition,2017,17495,White,12183,SUV,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Golf S,2017,20946,Red,8158,Hatchback,No Accident or Damage Reported,CARFAX 1-Owner,Corporate Use,Service history
Volkswagen,Passat S,2016,14020,Gray,24431,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Tiguan SEL,2016,18634,Blue,31264,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Golf S,2016,10995,Blue,77702,Wagon,Accident/Minor Damage,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Tiguan SE,2016,18000,Black,15366,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Tiguan SE,2016,18222,Blue,24571,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Tiguan SE,2016,18222,Gray,25144,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Jetta S,2016,12000,Blue,28216,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Jetta GLI Autobahn,2014,11200,Gray,66516,Sedan,No Accident or Damage Reported,3+ Owners,Personal Use,Service history
Volkswagen,Touareg Sport,2014,16888,Gray,60175,SUV,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Volkswagen,Touareg,2006,4443,Green,131606,SUV,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Volkswagen,GTI Autobahn,2011,7995,Black,124941,Hatchback,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Volkswagen,Jetta S,2016,11646,White,37634,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Atlas S,2018,25998,Unspecified,11178,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Corporate Use,Service history
Volkswagen,Tiguan SE,2016,18995,Blue,26678,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Passat SE,2015,9242,Gray,103894,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Tiguan S,2017,15998,White,40667,SUV,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Jetta S,2017,10990,Silver,37410,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Rental Use,Service history
Volkswagen,Jetta GLI,2017,16764,Red,26146,Sedan,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Jetta Sport,2016,14000,Red,32125,Sedan,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Volkswagen,Touareg Luxury,2016,24995,Gray,65838,SUV,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Passat SE,2015,12595,Blue,40711,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Commercial Use,Service history
Volkswagen,Jetta Sport,2016,12981,White,35982,Sedan,Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Golf SEL,2015,12995,Black,42653,Hatchback,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Volkswagen,Tiguan S,2016,12799,Black,46864,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Jetta S,2016,11995,White,9790,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Tiguan SE,2019,25779,Gray,4991,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Lease Use,Service history
Volkswagen,Tiguan SE,2019,25987,Gray,6980,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Lease Use,Service history
Volkswagen,Passat S,2018,16999,Blue,20731,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Beetle Dune,2016,17956,White,17299,Hatchback,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,GTI Convenience,2012,10990,Black,76851,Hatchback,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Passat R-Line,2016,13999,Gray,50564,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Jetta GLI,2017,17286,Gray,43281,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Tiguan S,2016,16350,Black,16856,SUV,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Volkswagen,Beetle S,2018,16995,Black,5139,Hatchback,No Accident or Damage Reported,CARFAX 1-Owner,Corporate Use,Service history
Volkswagen,Jetta Sport,2016,13250,Black,48921,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Jetta S w/Technology,2016,12300,Gray,21262,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Passat S,2016,11700,Blue,54074,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Tiguan,2013,6500,Blue,64641,SUV,Branded Title,2-Owner,Personal Use,Service history
Volkswagen,Tiguan S,2012,7695,Silver,105798,SUV,Odometer Rollback,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Jetta SE w/Connectivity,2016,13995,Black,24218,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Passat S,2015,10999,Gray,16355,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Rental Use,Service history
Volkswagen,Golf SE,2017,21574,Unspecified,21276,Hatchback,Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Beetle S,2018,16995,White,8484,Hatchback,No Accident or Damage Reported,CARFAX 1-Owner,Corporate Use,Service history
Volkswagen,Tiguan S,2017,13997,White,44336,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,e-Golf SEL Premium,2016,14912,Gray,20241,Hatchback,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Tiguan S,2015,12777,White,24898,SUV,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Volkswagen,Jetta SE,2017,15663,Red,14691,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Jetta SE w/Connectivity,2015,11660,White,70231,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Jetta SE,2016,14618,Gray,19941,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Jetta GLI,2017,18250,White,31512,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Tiguan,2018,18878,White,9143,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Touareg Executive,2011,14297,Gray,82689,SUV,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Volkswagen,Atlas SE,2018,26493,White,20775,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Rental Use,Service history
Volkswagen,Jetta S,2018,16987,White,1056,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Tiguan Wolfsburg Edition,2017,19999,Black,20176,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Jetta S,2019,16787,Gray,4016,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Jetta S,2017,11695,Unspecified,32643,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Golf S,2015,14689,White,42868,Hatchback,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Volkswagen,Jetta SE,2014,8487,White,83258,Sedan,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Volkswagen,Golf S,2017,14500,White,25583,Hatchback,No Accident or Damage Reported,CARFAX 1-Owner,Rental Use,Service history
Volkswagen,Jetta,2014,8950,Gray,76831,Sedan,Accident/Minor Damage,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Passat SE,2016,13998,White,31977,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,CC,2016,15086,Brown,38915,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Jetta SE w/Connectivity,2016,13995,Black,24218,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Passat S,2015,10999,Gray,16355,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Rental Use,Service history
Volkswagen,Golf SE,2017,21574,Unspecified,21276,Hatchback,Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Beetle S,2018,16995,White,8484,Hatchback,No Accident or Damage Reported,CARFAX 1-Owner,Corporate Use,Service history
Volkswagen,Tiguan S,2017,13997,White,44336,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,e-Golf SEL Premium,2016,14912,Gray,20241,Hatchback,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Tiguan S,2015,12777,White,24898,SUV,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Volkswagen,Golf Wolfsburg Edition,2017,16500,Blue,31557,Hatchback,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Tiguan S,2016,15500,White,31517,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Golf S,2017,21410,Red,8254,Hatchback,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Jetta SE,2017,16352,Red,8453,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Jetta S,2016,12500,Gray,26408,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Tiguan S,2016,15590,White,26801,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Atlas SE,2018,30923,Gray,9531,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Jetta SE,2016,13945,Red,31039,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Passat GT,2018,23500,Silver,8875,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Tiguan SE,2016,17856,Silver,23963,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Jetta Sport,2016,16988,White,9192,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Golf SE,2015,17987,Gray,32374,Hatchback,Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Touareg Sport,2012,13825,Black,101481,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Passat GLX,2005,3999,Gray,112728,Wagon,No Accident or Damage Reported,3+ Owners,Personal Use,Service history
Volkswagen,Atlas SE,2018,27995,Silver,22022,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Rental Use,Service history
Volkswagen,Tiguan SE,2016,16499,Gray,42440,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Jetta SE,2016,10490,Gray,62144,Sedan,No Accident or Damage Reported,2-Owner,Multiple Use,Service history
Volkswagen,Beetle S,2018,16995,Black,8840,Hatchback,No Accident or Damage Reported,CARFAX 1-Owner,Corporate Use,Service history
Volkswagen,Passat R-Line,2016,14490,White,31729,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Jetta R-Line,2019,20500,Gray,8883,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Passat SE,2016,16640,White,20321,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Jetta GLI,2012,7991,Red,121401,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Passat Wolfsburg Edition,2015,10998,Silver,51668,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,No service history
Volkswagen,CC Luxury,2013,10995,Silver,55285,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Jetta SE w/Connectivity,2014,9990,Blue,36509,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Jetta SE w/Connectivity,2014,9990,Blue,36509,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Jetta S,2016,9260,Black,40258,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Golf,2015,18995,Gray,54480,Hatchback,Accident/Minor Damage,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Tiguan SE w/Appearance,2015,15695,Silver,33850,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Tiguan SE w/Appearance,2015,17787,Gray,22203,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Jetta Sport,2016,14887,White,39111,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Passat SE,2016,15487,Gray,33739,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Tiguan SE,2016,19287,Gray,26232,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Jetta Sport,2016,15287,Red,15946,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Tiguan Limited,2017,18495,White,7399,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Golf SE,2017,18987,Silver,29904,Wagon,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Golf SE,2016,20997,Black,27453,Hatchback,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Tiguan SE,2016,17694,Red,29593,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Passat SE,2016,16487,White,31716,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Tiguan SE,2018,25251,Black,7938,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Corporate Use,Service history
Volkswagen,Passat R-Line,2016,14898,Silver,15458,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Golf SE,2016,20750,Blue,21066,Hatchback,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Passat SE,2015,11847,Black,61510,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Jetta SE w/Connectivity,2016,14322,Gray,27346,Sedan,Accident/Minor Damage,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Jetta R-Line,2019,20237,Gray,6148,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Corporate Use,Service history
Volkswagen,Golf SE,2018,19995,White,6024,Wagon,No Accident or Damage Reported,CARFAX 1-Owner,Corporate Use,Service history
Volkswagen,Tiguan SEL,2016,17500,Gray,47051,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Passat S,2017,13487,Unspecified,25092,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Tiguan S,2016,14500,Blue,37289,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Tiguan R-Line,2016,15950,Black,47259,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Tiguan S,2016,15245,White,35833,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Tiguan S,2016,14500,Blue,37289,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Jetta SE,2017,15204,Black,34682,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Jetta SE w/Connectivity,2015,13652,White,60702,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Tiguan SE,2014,11500,Gray,80224,SUV,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Volkswagen,Jetta SE,2019,20000,White,8275,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Jetta SE,2019,19500,Gray,8994,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Passat Wolfsburg Edition,2019,23000,White,5644,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Golf SE,2017,22995,Gray,14155,Hatchback,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Jetta SE,2011,7725,Silver,64979,Sedan,No Accident or Damage Reported,3+ Owners,Personal Use,Service history
Volkswagen,Jetta,2014,13123,Gray,24768,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Tiguan S,2016,13995,Silver,26428,SUV,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Tiguan S,2016,13571,White,34268,SUV,Accident Reported,CARFAX 1-Owner,Commercial Use,Service history
Volkswagen,Tiguan S,2016,12995,Gray,26367,SUV,Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Passat SEL Premium,2015,14646,Silver,24920,Sedan,Accident Reported,CARFAX 1-Owner,Corporate Use,Service history
Volkswagen,Passat SEL Premium,2017,15995,White,9886,Sedan,Branded Title,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Atlas SEL,2018,23995,White,48705,SUV,Branded Title,CARFAX 1-Owner,Personal Use,Service history
Volkswagen,Golf,2018,38995,White,3902,Hatchback,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
